"Date","Agegroup","At least one dose_cumulative","Second_dose_cumulative","fully_vaccinated_cumulative","third_dose_cumulative","Total population","Percent_at_least_one_dose","Percent_fully_vaccinated","Percent_3doses"
2022-09-26,"Ontario_5plus",12652794,0,12206166,7552423,14113455,.8965,.8649,.5351
2022-09-26,"Undisclosed_or_missing",1952,0,737,53,0,.0000,.0000,.0000
2022-09-27,"05-11yrs",448710,0,324376,22926,1075423,.4172,.3016,.0213
2022-09-27,"12-17yrs",757674,0,697069,145082,961857,.7877,.7247,.1508
2022-09-27,"18-29yrs",2142106,0,2061975,915188,2454802,.8726,.8400,.3728
2022-09-27,"30-39yrs",1912117,0,1852785,983212,2077137,.9206,.8920,.4733
2022-09-27,"40-49yrs",1718135,0,1679536,1015931,1855340,.9260,.9052,.5476
2022-09-27,"50-59yrs",1794194,0,1763230,1218541,2019276,.8885,.8732,.6035
2022-09-27,"60-69yrs",1835003,0,1807144,1445683,1813493,.9999,.9965,.7972
2022-09-27,"70-79yrs",1262984,0,1247523,1102494,1181151,.9999,.9999,.9334
2022-09-27,"80+",782001,0,772591,704630,674976,.9999,.9999,.9999
2022-09-27,"Adults_18plus",11446540,0,11184784,7385679,12076175,.9479,.9262,.6116
2022-09-27,"Ontario_12plus",12204214,0,11881853,7530761,13038032,.9360,.9113,.5776
2022-09-27,"Ontario_5plus",12652924,0,12206229,7553687,14113455,.8965,.8649,.5352
2022-09-27,"Undisclosed_or_missing",1952,0,737,53,0,.0000,.0000,.0000
2022-09-28,"05-11yrs",448832,0,324568,23258,1075423,.4174,.3018,.0216
2022-09-28,"12-17yrs",757695,0,697091,145291,961857,.7877,.7247,.1511
2022-09-28,"18-29yrs",2142201,0,2062051,915479,2454802,.8727,.8400,.3729
2022-09-28,"30-39yrs",1912181,0,1852833,983468,2077137,.9206,.8920,.4735
2022-09-28,"40-49yrs",1718166,0,1679551,1016083,1855340,.9261,.9053,.5477
2022-09-28,"50-59yrs",1794222,0,1763240,1218737,2019276,.8885,.8732,.6036
2022-09-28,"60-69yrs",1835042,0,1807155,1445903,1813493,.9999,.9965,.7973
2022-09-28,"70-79yrs",1262979,0,1247486,1102587,1181151,.9999,.9999,.9335
2022-09-28,"80+",781851,0,772434,704557,674976,.9999,.9999,.9999
2022-09-28,"Adults_18plus",11446642,0,11184750,7386814,12076175,.9479,.9262,.6117
2022-09-28,"Ontario_12plus",12204337,0,11881841,7532105,13038032,.9361,.9113,.5777
2022-09-28,"Ontario_5plus",12653169,0,12206409,7555363,14113455,.8965,.8649,.5353
2022-09-28,"Undisclosed_or_missing",1952,0,737,53,0,.0000,.0000,.0000
2022-09-29,"05-11yrs",448986,0,324789,23618,1075423,.4175,.3020,.0220
2022-09-29,"12-17yrs",757711,0,697131,145483,961857,.7878,.7248,.1513
2022-09-29,"18-29yrs",2142269,0,2062103,915697,2454802,.8727,.8400,.3730
2022-09-29,"30-39yrs",1912238,0,1852886,983719,2077137,.9206,.8920,.4736
2022-09-29,"40-49yrs",1718197,0,1679577,1016246,1855340,.9261,.9053,.5477
2022-09-29,"50-59yrs",1794250,0,1763263,1218912,2019276,.8886,.8732,.6036
2022-09-29,"60-69yrs",1835044,0,1807138,1446126,1813493,.9999,.9965,.7974
2022-09-29,"70-79yrs",1262947,0,1247435,1102657,1181151,.9999,.9999,.9335
2022-09-29,"80+",781676,0,772260,704458,674976,.9999,.9999,.9999
2022-09-29,"Adults_18plus",11446621,0,11184662,7387815,12076175,.9479,.9262,.6118
2022-09-29,"Ontario_12plus",12204332,0,11881793,7533298,13038032,.9361,.9113,.5778
2022-09-29,"Ontario_5plus",12653318,0,12206582,7556916,14113455,.8965,.8649,.5354
2022-09-29,"Undisclosed_or_missing",1952,0,737,53,0,.0000,.0000,.0000
2022-09-30,"05-11yrs",449146,0,325046,24060,1075423,.4176,.3022,.0224
2022-09-30,"12-17yrs",757722,0,697175,145710,961857,.7878,.7248,.1515
2022-09-30,"18-29yrs",2142333,0,2062162,915937,2454802,.8727,.8401,.3731
2022-09-30,"30-39yrs",1912311,0,1852936,983925,2077137,.9206,.8921,.4737
2022-09-30,"40-49yrs",1718234,0,1679607,1016443,1855340,.9261,.9053,.5478
2022-09-30,"50-59yrs",1794265,0,1763269,1219086,2019276,.8886,.8732,.6037
2022-09-30,"60-69yrs",1835038,0,1807117,1446341,1813493,.9999,.9965,.7975
2022-09-30,"70-79yrs",1262915,0,1247396,1102743,1181151,.9999,.9999,.9336
2022-09-30,"80+",781501,0,772077,704388,674976,.9999,.9999,.9999
2022-09-30,"Adults_18plus",11446597,0,11184564,7388863,12076175,.9479,.9262,.6119
2022-09-30,"Ontario_12plus",12204319,0,11881739,7534573,13038032,.9361,.9113,.5779
2022-09-30,"Ontario_5plus",12653465,0,12206785,7558633,14113455,.8966,.8649,.5356
2022-09-30,"Undisclosed_or_missing",1952,0,737,53,0,.0000,.0000,.0000
2022-10-01,"05-11yrs",449267,0,325271,24377,1075423,.4178,.3025,.0227
2022-10-01,"12-17yrs",757744,0,697210,145883,961857,.7878,.7249,.1517
2022-10-01,"18-29yrs",2142401,0,2062219,916116,2454802,.8727,.8401,.3732
2022-10-01,"30-39yrs",1912362,0,1852980,984125,2077137,.9207,.8921,.4738
2022-10-01,"40-49yrs",1718256,0,1679637,1016593,1855340,.9261,.9053,.5479
2022-10-01,"50-59yrs",1794271,0,1763272,1219234,2019276,.8886,.8732,.6038
2022-10-01,"60-69yrs",1835050,0,1807109,1446507,1813493,.9999,.9965,.7976
2022-10-01,"70-79yrs",1262873,0,1247343,1102790,1181151,.9999,.9999,.9337
2022-10-01,"80+",781331,0,771906,704290,674976,.9999,.9999,.9999
2022-10-01,"Adults_18plus",11446544,0,11184466,7389655,12076175,.9479,.9262,.6119
2022-10-01,"Ontario_12plus",12204288,0,11881676,7535538,13038032,.9361,.9113,.5780
2022-10-01,"Ontario_5plus",12653555,0,12206947,7559915,14113455,.8966,.8649,.5357
2022-10-01,"Undisclosed_or_missing",1954,0,737,53,0,.0000,.0000,.0000
2022-10-02,"05-11yrs",449522,0,325694,25029,1075423,.4180,.3029,.0233
2022-10-02,"12-17yrs",757760,0,697256,146198,961857,.7878,.7249,.1520
2022-10-02,"18-29yrs",2142448,0,2062252,916277,2454802,.8728,.8401,.3733
2022-10-02,"30-39yrs",1912403,0,1853018,984313,2077137,.9207,.8921,.4739
2022-10-02,"40-49yrs",1718282,0,1679654,1016684,1855340,.9261,.9053,.5480
2022-10-02,"50-59yrs",1794283,0,1763278,1219358,2019276,.8886,.8732,.6039
2022-10-02,"60-69yrs",1835034,0,1807092,1446562,1813493,.9999,.9965,.7977
2022-10-02,"70-79yrs",1262835,0,1247292,1102797,1181151,.9999,.9999,.9337
2022-10-02,"80+",781160,0,771730,704152,674976,.9999,.9999,.9999
2022-10-02,"Adults_18plus",11446445,0,11184316,7390143,12076175,.9479,.9261,.6120
2022-10-02,"Ontario_12plus",12204205,0,11881572,7536341,13038032,.9360,.9113,.5780
2022-10-02,"Ontario_5plus",12653727,0,12207266,7561370,14113455,.8966,.8649,.5358
2022-10-02,"Undisclosed_or_missing",1955,0,737,53,0,.0000,.0000,.0000
2022-10-03,"05-11yrs",449577,0,325784,25159,1075423,.4180,.3029,.0234
2022-10-03,"12-17yrs",757768,0,697271,146300,961857,.7878,.7249,.1521
2022-10-03,"18-29yrs",2142481,0,2062263,916363,2454802,.8728,.8401,.3733
2022-10-03,"30-39yrs",1912429,0,1853024,984407,2077137,.9207,.8921,.4739
2022-10-03,"40-49yrs",1718283,0,1679651,1016735,1855340,.9261,.9053,.5480
2022-10-03,"50-59yrs",1794277,0,1763264,1219403,2019276,.8886,.8732,.6039
2022-10-03,"60-69yrs",1835013,0,1807066,1446577,1813493,.9999,.9965,.7977
2022-10-03,"70-79yrs",1262789,0,1247242,1102785,1181151,.9999,.9999,.9337
2022-10-03,"80+",780997,0,771565,704014,674976,.9999,.9999,.9999
2022-10-03,"Adults_18plus",11446269,0,11184075,7390284,12076175,.9478,.9261,.6120
2022-10-03,"Ontario_12plus",12204037,0,11881346,7536584,13038032,.9360,.9113,.5780
2022-10-03,"Ontario_5plus",12653614,0,12207130,7561743,14113455,.8966,.8649,.5358
2022-10-03,"Undisclosed_or_missing",1955,0,737,53,0,.0000,.0000,.0000
2022-10-04,"05-11yrs",449663,0,325911,25294,1075423,.4181,.3031,.0235
2022-10-04,"12-17yrs",757775,0,697296,146411,961857,.7878,.7249,.1522
2022-10-04,"18-29yrs",2142544,0,2062302,916519,2454802,.8728,.8401,.3734
2022-10-04,"30-39yrs",1912475,0,1853060,984599,2077137,.9207,.8921,.4740
2022-10-04,"40-49yrs",1718303,0,1679667,1016866,1855340,.9261,.9053,.5481
2022-10-04,"50-59yrs",1794291,0,1763262,1219501,2019276,.8886,.8732,.6039
2022-10-04,"60-69yrs",1835010,0,1807040,1446704,1813493,.9999,.9964,.7977
2022-10-04,"70-79yrs",1262747,0,1247183,1102832,1181151,.9999,.9999,.9337
2022-10-04,"80+",780832,0,771391,703898,674976,.9999,.9999,.9999
2022-10-04,"Adults_18plus",11446202,0,11183905,7390919,12076175,.9478,.9261,.6120
2022-10-04,"Ontario_12plus",12203977,0,11881201,7537330,13038032,.9360,.9113,.5781
2022-10-04,"Ontario_5plus",12653640,0,12207112,7562624,14113455,.8966,.8649,.5358
2022-10-04,"Undisclosed_or_missing",1955,0,737,53,0,.0000,.0000,.0000
2022-10-05,"05-11yrs",449809,0,326149,25555,1075423,.4183,.3033,.0238
2022-10-05,"12-17yrs",757782,0,697314,146566,961857,.7878,.7250,.1524
2022-10-05,"18-29yrs",2142614,0,2062357,916729,2454802,.8728,.8401,.3734
2022-10-05,"30-39yrs",1912539,0,1853099,984809,2077137,.9208,.8921,.4741
2022-10-05,"40-49yrs",1718326,0,1679678,1017021,1855340,.9262,.9053,.5482
2022-10-05,"50-59yrs",1794307,0,1763269,1219677,2019276,.8886,.8732,.6040
2022-10-05,"60-69yrs",1834991,0,1807014,1446868,1813493,.9999,.9964,.7978
2022-10-05,"70-79yrs",1262717,0,1247134,1102902,1181151,.9999,.9999,.9338
2022-10-05,"80+",780661,0,771216,703785,674976,.9999,.9999,.9999
2022-10-05,"Adults_18plus",11446155,0,11183767,7391791,12076175,.9478,.9261,.6121
2022-10-05,"Ontario_12plus",12203937,0,11881081,7538357,13038032,.9360,.9113,.5782
2022-10-05,"Ontario_5plus",12653746,0,12207230,7563912,14113455,.8966,.8649,.5359
2022-10-05,"Undisclosed_or_missing",1956,0,737,53,0,.0000,.0000,.0000
2022-10-06,"05-11yrs",449942,0,326354,25885,1075423,.4184,.3035,.0241
2022-10-06,"12-17yrs",757801,0,697331,146749,961857,.7879,.7250,.1526
2022-10-06,"18-29yrs",2142674,0,2062404,916967,2454802,.8729,.8402,.3735
2022-10-06,"30-39yrs",1912594,0,1853133,984986,2077137,.9208,.8922,.4742
2022-10-06,"40-49yrs",1718356,0,1679702,1017150,1855340,.9262,.9053,.5482
2022-10-06,"50-59yrs",1794332,0,1763277,1219827,2019276,.8886,.8732,.6041
2022-10-06,"60-69yrs",1835005,0,1807000,1446999,1813493,.9999,.9964,.7979
2022-10-06,"70-79yrs",1262675,0,1247089,1102956,1181151,.9999,.9999,.9338
2022-10-06,"80+",780507,0,771047,703696,674976,.9999,.9999,.9999
2022-10-06,"Adults_18plus",11446143,0,11183652,7392581,12076175,.9478,.9261,.6122
2022-10-06,"Ontario_12plus",12203944,0,11880983,7539330,13038032,.9360,.9113,.5783
2022-10-06,"Ontario_5plus",12653886,0,12207337,7565215,14113455,.8966,.8649,.5360
2022-10-06,"Undisclosed_or_missing",1956,0,737,53,0,.0000,.0000,.0000
2022-10-07,"05-11yrs",450077,0,326650,26195,1075423,.4185,.3037,.0244
2022-10-07,"12-17yrs",757823,0,697362,146950,961857,.7879,.7250,.1528
2022-10-07,"18-29yrs",2142751,0,2062454,917216,2454802,.8729,.8402,.3736
2022-10-07,"30-39yrs",1912633,0,1853171,985197,2077137,.9208,.8922,.4743
2022-10-07,"40-49yrs",1718393,0,1679727,1017306,1855340,.9262,.9053,.5483
2022-10-07,"50-59yrs",1794355,0,1763298,1219983,2019276,.8886,.8732,.6042
2022-10-07,"60-69yrs",1835018,0,1806994,1447193,1813493,.9999,.9964,.7980
2022-10-07,"70-79yrs",1262629,0,1247029,1103040,1181151,.9999,.9999,.9339
2022-10-07,"80+",780311,0,770852,703574,674976,.9999,.9999,.9999
2022-10-07,"Adults_18plus",11446090,0,11183525,7393509,12076175,.9478,.9261,.6122
2022-10-07,"Ontario_12plus",12203913,0,11880887,7540459,13038032,.9360,.9112,.5783
2022-10-07,"Ontario_5plus",12653990,0,12207537,7566654,14113455,.8966,.8650,.5361
2022-10-07,"Undisclosed_or_missing",1956,0,737,53,0,.0000,.0000,.0000
2022-10-08,"05-11yrs",450319,0,327101,26781,1075423,.4187,.3042,.0249
2022-10-08,"12-17yrs",757840,0,697412,147275,961857,.7879,.7251,.1531
2022-10-08,"18-29yrs",2142820,0,2062506,917466,2454802,.8729,.8402,.3737
2022-10-08,"30-39yrs",1912689,0,1853217,985404,2077137,.9208,.8922,.4744
2022-10-08,"40-49yrs",1718415,0,1679749,1017471,1855340,.9262,.9054,.5484
2022-10-08,"50-59yrs",1794370,0,1763307,1220148,2019276,.8886,.8732,.6043
2022-10-08,"60-69yrs",1835020,0,1806977,1447370,1813493,.9999,.9964,.7981
2022-10-08,"70-79yrs",1262570,0,1246970,1103127,1181151,.9999,.9999,.9339
2022-10-08,"80+",780138,0,770678,703459,674976,.9999,.9999,.9999
2022-10-08,"Adults_18plus",11446022,0,11183404,7394445,12076175,.9478,.9261,.6123
2022-10-08,"Ontario_12plus",12203862,0,11880816,7541720,13038032,.9360,.9112,.5784
2022-10-08,"Ontario_5plus",12654181,0,12207917,7568501,14113455,.8966,.8650,.5363
2022-10-08,"Undisclosed_or_missing",1956,0,737,53,0,.0000,.0000,.0000
2022-10-09,"05-11yrs",450481,0,327404,27307,1075423,.4189,.3044,.0254
2022-10-09,"12-17yrs",757867,0,697464,147556,961857,.7879,.7251,.1534
2022-10-09,"18-29yrs",2142869,0,2062534,917640,2454802,.8729,.8402,.3738
2022-10-09,"30-39yrs",1912737,0,1853246,985540,2077137,.9209,.8922,.4745
2022-10-09,"40-49yrs",1718433,0,1679764,1017587,1855340,.9262,.9054,.5485
2022-10-09,"50-59yrs",1794376,0,1763314,1220261,2019276,.8886,.8732,.6043
2022-10-09,"60-69yrs",1835027,0,1806966,1447459,1813493,.9999,.9964,.7982
2022-10-09,"70-79yrs",1262523,0,1246921,1103133,1181151,.9999,.9999,.9339
2022-10-09,"80+",779978,0,770514,703328,674976,.9999,.9999,.9999
2022-10-09,"Adults_18plus",11445943,0,11183259,7394948,12076175,.9478,.9261,.6124
2022-10-09,"Ontario_12plus",12203810,0,11880723,7542504,13038032,.9360,.9112,.5785
2022-10-09,"Ontario_5plus",12654291,0,12208127,7569811,14113455,.8966,.8650,.5364
2022-10-09,"Undisclosed_or_missing",1956,0,737,53,0,.0000,.0000,.0000
2022-10-10,"05-11yrs",450515,0,327552,27429,1075423,.4189,.3046,.0255
2022-10-10,"12-17yrs",757871,0,697486,147626,961857,.7879,.7251,.1535
2022-10-10,"18-29yrs",2142897,0,2062548,917734,2454802,.8729,.8402,.3739
2022-10-10,"30-39yrs",1912743,0,1853257,985630,2077137,.9209,.8922,.4745
2022-10-10,"40-49yrs",1718443,0,1679772,1017636,1855340,.9262,.9054,.5485
2022-10-10,"50-59yrs",1794364,0,1763303,1220298,2019276,.8886,.8732,.6043
2022-10-10,"60-69yrs",1835001,0,1806935,1447479,1813493,.9999,.9964,.7982
2022-10-10,"70-79yrs",1262466,0,1246862,1103104,1181151,.9999,.9999,.9339
2022-10-10,"80+",779807,0,770341,703182,674976,.9999,.9999,.9999
2022-10-10,"Adults_18plus",11445721,0,11183018,7395063,12076175,.9478,.9260,.6124
2022-10-10,"Ontario_12plus",12203592,0,11880504,7542689,13038032,.9360,.9112,.5785
2022-10-10,"Ontario_5plus",12654107,0,12208056,7570118,14113455,.8966,.8650,.5364
2022-10-10,"Undisclosed_or_missing",1956,0,737,53,0,.0000,.0000,.0000
2022-10-11,"05-11yrs",450536,0,327586,27506,1075423,.4189,.3046,.0256
2022-10-11,"12-17yrs",757872,0,697488,147663,961857,.7879,.7251,.1535
2022-10-11,"18-29yrs",2142919,0,2062556,917785,2454802,.8729,.8402,.3739
2022-10-11,"30-39yrs",1912757,0,1853263,985660,2077137,.9209,.8922,.4745
2022-10-11,"40-49yrs",1718440,0,1679771,1017659,1855340,.9262,.9054,.5485
2022-10-11,"50-59yrs",1794359,0,1763292,1220317,2019276,.8886,.8732,.6043
2022-10-11,"60-69yrs",1834974,0,1806900,1447488,1813493,.9999,.9964,.7982
2022-10-11,"70-79yrs",1262431,0,1246828,1103088,1181151,.9999,.9999,.9339
2022-10-11,"80+",779626,0,770164,703032,674976,.9999,.9999,.9999
2022-10-11,"Adults_18plus",11445506,0,11182774,7395029,12076175,.9478,.9260,.6124
2022-10-11,"Ontario_12plus",12203378,0,11880262,7542692,13038032,.9360,.9112,.5785
2022-10-11,"Ontario_5plus",12653914,0,12207848,7570198,14113455,.8966,.8650,.5364
2022-10-11,"Undisclosed_or_missing",1956,0,737,53,0,.0000,.0000,.0000
2022-10-12,"05-11yrs",450652,0,327818,27736,1075423,.4190,.3048,.0258
2022-10-12,"12-17yrs",757886,0,697516,147801,961857,.7879,.7252,.1537
2022-10-12,"18-29yrs",2142988,0,2062596,917982,2454802,.8730,.8402,.3740
2022-10-12,"30-39yrs",1912812,0,1853307,985825,2077137,.9209,.8922,.4746
2022-10-12,"40-49yrs",1718456,0,1679797,1017788,1855340,.9262,.9054,.5486
2022-10-12,"50-59yrs",1794380,0,1763297,1220452,2019276,.8886,.8732,.6044
2022-10-12,"60-69yrs",1834984,0,1806876,1447672,1813493,.9999,.9964,.7983
2022-10-12,"70-79yrs",1262404,0,1246777,1103164,1181151,.9999,.9999,.9340
2022-10-12,"80+",779440,0,769977,702913,674976,.9999,.9999,.9999
2022-10-12,"Adults_18plus",11445464,0,11182627,7395796,12076175,.9478,.9260,.6124
2022-10-12,"Ontario_12plus",12203350,0,11880143,7543597,13038032,.9360,.9112,.5786
2022-10-12,"Ontario_5plus",12654002,0,12207961,7571333,14113455,.8966,.8650,.5365
2022-10-12,"Undisclosed_or_missing",1956,0,737,53,0,.0000,.0000,.0000
2022-10-13,"05-11yrs",450777,0,328101,28057,1075423,.4192,.3051,.0261
2022-10-13,"12-17yrs",757901,0,697543,147977,961857,.7880,.7252,.1538
2022-10-13,"18-29yrs",2143062,0,2062645,918199,2454802,.8730,.8402,.3740
2022-10-13,"30-39yrs",1912879,0,1853355,986015,2077137,.9209,.8923,.4747
2022-10-13,"40-49yrs",1718487,0,1679818,1017908,1855340,.9262,.9054,.5486
2022-10-13,"50-59yrs",1794385,0,1763304,1220606,2019276,.8886,.8732,.6045
2022-10-13,"60-69yrs",1834985,0,1806850,1447840,1813493,.9999,.9963,.7984
2022-10-13,"70-79yrs",1262367,0,1246730,1103260,1181151,.9999,.9999,.9341
2022-10-13,"80+",779233,0,769766,702775,674976,.9999,.9999,.9999
2022-10-13,"Adults_18plus",11445398,0,11182468,7396603,12076175,.9478,.9260,.6125
2022-10-13,"Ontario_12plus",12203299,0,11880011,7544580,13038032,.9360,.9112,.5787
2022-10-13,"Ontario_5plus",12654076,0,12208112,7572637,14113455,.8966,.8650,.5366
2022-10-13,"Undisclosed_or_missing",1956,0,737,53,0,.0000,.0000,.0000
2022-10-14,"05-11yrs",450899,0,328367,28350,1075423,.4193,.3053,.0264
2022-10-14,"12-17yrs",757914,0,697563,148145,961857,.7880,.7252,.1540
2022-10-14,"18-29yrs",2143116,0,2062702,918431,2454802,.8730,.8403,.3741
2022-10-14,"30-39yrs",1912934,0,1853405,986200,2077137,.9209,.8923,.4748
2022-10-14,"40-49yrs",1718509,0,1679831,1018029,1855340,.9263,.9054,.5487
2022-10-14,"50-59yrs",1794412,0,1763311,1220744,2019276,.8886,.8732,.6045
2022-10-14,"60-69yrs",1834989,0,1806835,1448001,1813493,.9999,.9963,.7985
2022-10-14,"70-79yrs",1262335,0,1246677,1103328,1181151,.9999,.9999,.9341
2022-10-14,"80+",779049,0,769581,702660,674976,.9999,.9999,.9999
2022-10-14,"Adults_18plus",11445344,0,11182342,7397393,12076175,.9478,.9260,.6126
2022-10-14,"Ontario_12plus",12203258,0,11879905,7545538,13038032,.9360,.9112,.5787
2022-10-14,"Ontario_5plus",12654157,0,12208272,7573888,14113455,.8966,.8650,.5366
2022-10-14,"Undisclosed_or_missing",1957,0,737,53,0,.0000,.0000,.0000
2022-10-15,"05-11yrs",451092,0,328787,28788,1075423,.4195,.3057,.0268
2022-10-15,"12-17yrs",757928,0,697596,148310,961857,.7880,.7253,.1542
2022-10-15,"18-29yrs",2143176,0,2062753,918629,2454802,.8731,.8403,.3742
2022-10-15,"30-39yrs",1912998,0,1853445,986385,2077137,.9210,.8923,.4749
2022-10-15,"40-49yrs",1718539,0,1679852,1018161,1855340,.9263,.9054,.5488
2022-10-15,"50-59yrs",1794426,0,1763320,1220897,2019276,.8886,.8732,.6046
2022-10-15,"60-69yrs",1834988,0,1806813,1448164,1813493,.9999,.9963,.7985
2022-10-15,"70-79yrs",1262298,0,1246627,1103372,1181151,.9999,.9999,.9341
2022-10-15,"80+",778898,0,769420,702560,674976,.9999,.9999,.9999
2022-10-15,"Adults_18plus",11445323,0,11182230,7398168,12076175,.9478,.9260,.6126
2022-10-15,"Ontario_12plus",12203251,0,11879826,7546478,13038032,.9360,.9112,.5788
2022-10-15,"Ontario_5plus",12654343,0,12208613,7575266,14113455,.8966,.8650,.5367
2022-10-15,"Undisclosed_or_missing",1957,0,737,53,0,.0000,.0000,.0000
2022-10-16,"05-11yrs",451351,0,329249,29477,1075423,.4197,.3062,.0274
2022-10-16,"12-17yrs",757941,0,697653,148584,961857,.7880,.7253,.1545
2022-10-16,"18-29yrs",2143203,0,2062780,918746,2454802,.8731,.8403,.3743
2022-10-16,"30-39yrs",1913032,0,1853472,986521,2077137,.9210,.8923,.4749
2022-10-16,"40-49yrs",1718555,0,1679872,1018257,1855340,.9263,.9054,.5488
2022-10-16,"50-59yrs",1794438,0,1763326,1221005,2019276,.8887,.8732,.6047
2022-10-16,"60-69yrs",1834986,0,1806793,1448228,1813493,.9999,.9963,.7986
2022-10-16,"70-79yrs",1262260,0,1246579,1103367,1181151,.9999,.9999,.9341
2022-10-16,"80+",778744,0,769265,702438,674976,.9999,.9999,.9999
2022-10-16,"Adults_18plus",11445218,0,11182087,7398562,12076175,.9478,.9260,.6127
2022-10-16,"Ontario_12plus",12203159,0,11879740,7547146,13038032,.9360,.9112,.5789
2022-10-16,"Ontario_5plus",12654510,0,12208989,7576623,14113455,.8966,.8651,.5368
2022-10-16,"Undisclosed_or_missing",1957,0,737,53,0,.0000,.0000,.0000
2022-10-17,"05-11yrs",451419,0,329442,29663,1075423,.4198,.3063,.0276
2022-10-17,"12-17yrs",757945,0,697669,148661,961857,.7880,.7253,.1546
2022-10-17,"18-29yrs",2143211,0,2062795,918797,2454802,.8731,.8403,.3743
2022-10-17,"30-39yrs",1913042,0,1853478,986587,2077137,.9210,.8923,.4750
2022-10-17,"40-49yrs",1718558,0,1679872,1018288,1855340,.9263,.9054,.5488
2022-10-17,"50-59yrs",1794436,0,1763315,1221040,2019276,.8887,.8732,.6047
2022-10-17,"60-69yrs",1834959,0,1806761,1448248,1813493,.9999,.9963,.7986
2022-10-17,"70-79yrs",1262212,0,1246526,1103338,1181151,.9999,.9999,.9341
2022-10-17,"80+",778582,0,769106,702300,674976,.9999,.9999,.9999
2022-10-17,"Adults_18plus",11445000,0,11181853,7398598,12076175,.9477,.9259,.6127
2022-10-17,"Ontario_12plus",12202945,0,11879522,7547259,13038032,.9359,.9111,.5789
2022-10-17,"Ontario_5plus",12654364,0,12208964,7576922,14113455,.8966,.8651,.5369
2022-10-17,"Undisclosed_or_missing",1957,0,737,53,0,.0000,.0000,.0000
2022-10-18,"05-11yrs",451489,0,329602,29798,1075423,.4198,.3065,.0277
2022-10-18,"12-17yrs",757952,0,697694,148823,961857,.7880,.7254,.1547
2022-10-18,"18-29yrs",2143258,0,2062830,918975,2454802,.8731,.8403,.3744
2022-10-18,"30-39yrs",1913096,0,1853519,986779,2077137,.9210,.8923,.4751
2022-10-18,"40-49yrs",1718577,0,1679890,1018441,1855340,.9263,.9054,.5489
2022-10-18,"50-59yrs",1794460,0,1763321,1221183,2019276,.8887,.8732,.6048
2022-10-18,"60-69yrs",1834976,0,1806756,1448432,1813493,.9999,.9963,.7987
2022-10-18,"70-79yrs",1262171,0,1246462,1103439,1181151,.9999,.9999,.9342
2022-10-18,"80+",778398,0,768915,702173,674976,.9999,.9999,.9999
2022-10-18,"Adults_18plus",11444936,0,11181693,7399422,12076175,.9477,.9259,.6127
2022-10-18,"Ontario_12plus",12202888,0,11879387,7548245,13038032,.9359,.9111,.5789
2022-10-18,"Ontario_5plus",12654377,0,12208989,7578043,14113455,.8966,.8651,.5369
2022-10-18,"Undisclosed_or_missing",1957,0,737,53,0,.0000,.0000,.0000
2022-10-19,"05-11yrs",451596,0,329852,30073,1075423,.4199,.3067,.0280
2022-10-19,"12-17yrs",757961,0,697722,149070,961857,.7880,.7254,.1550
2022-10-19,"18-29yrs",2143325,0,2062876,919227,2454802,.8731,.8403,.3745
2022-10-19,"30-39yrs",1913160,0,1853554,986997,2077137,.9211,.8924,.4752
2022-10-19,"40-49yrs",1718605,0,1679902,1018641,1855340,.9263,.9054,.5490
2022-10-19,"50-59yrs",1794488,0,1763335,1221385,2019276,.8887,.8733,.6049
2022-10-19,"60-69yrs",1834993,0,1806747,1448676,1813493,.9999,.9963,.7988
2022-10-19,"70-79yrs",1262148,0,1246425,1103588,1181151,.9999,.9999,.9343
2022-10-19,"80+",778234,0,768755,702108,674976,.9999,.9999,.9999
2022-10-19,"Adults_18plus",11444953,0,11181594,7400622,12076175,.9477,.9259,.6128
2022-10-19,"Ontario_12plus",12202914,0,11879316,7549692,13038032,.9359,.9111,.5791
2022-10-19,"Ontario_5plus",12654510,0,12209168,7579765,14113455,.8966,.8651,.5371
2022-10-19,"Undisclosed_or_missing",1957,0,737,53,0,.0000,.0000,.0000
2022-10-20,"05-11yrs",451715,0,330066,30370,1075423,.4200,.3069,.0282
2022-10-20,"12-17yrs",757975,0,697753,149399,961857,.7880,.7254,.1553
2022-10-20,"18-29yrs",2143400,0,2062922,919481,2454802,.8731,.8404,.3746
2022-10-20,"30-39yrs",1913241,0,1853601,987236,2077137,.9211,.8924,.4753
2022-10-20,"40-49yrs",1718638,0,1679919,1018805,1855340,.9263,.9055,.5491
2022-10-20,"50-59yrs",1794501,0,1763336,1221581,2019276,.8887,.8733,.6050
2022-10-20,"60-69yrs",1834995,0,1806727,1448917,1813493,.9999,.9963,.7990
2022-10-20,"70-79yrs",1262124,0,1246385,1103714,1181151,.9999,.9999,.9344
2022-10-20,"80+",778069,0,768585,702043,674976,.9999,.9999,.9999
2022-10-20,"Adults_18plus",11444968,0,11181475,7401777,12076175,.9477,.9259,.6129
2022-10-20,"Ontario_12plus",12202943,0,11879228,7551176,13038032,.9359,.9111,.5792
2022-10-20,"Ontario_5plus",12654658,0,12209294,7581546,14113455,.8966,.8651,.5372
2022-10-20,"Undisclosed_or_missing",1957,0,737,53,0,.0000,.0000,.0000
2022-10-21,"05-11yrs",451844,0,330263,30658,1075423,.4202,.3071,.0285
2022-10-21,"12-17yrs",757994,0,697789,149682,961857,.7881,.7255,.1556
